17.87473,97.62063,343.76,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,306.98,50.32,D
17.8772,97.39092,341.66,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,296.19,24.58,D
17.87786,97.31116,330.37,0.55,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,297.6,3.79,D
17.87812,97.61932,342.63,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,300.27,42.15,D
17.88376,97.49314,338.3,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,302.66,94.92,D
17.88741,97.39562,351.28,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,293.98,36.33,D
17.88801,97.48756,343.21,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.37,9.5,D
17.88804,97.40126,335.68,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,296.58,23.51,D
17.88914,97.49767,332.72,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.06,7.96,D
17.89214,97.39468,342.98,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,295.76,36.33,D
17.89373,97.36604,340.65,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,296.71,13.2,D
17.89394,97.49704,344.66,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.33,7.96,D
17.8942,95.31828,341.98,0.41,0.45,2024-04-16,714,N,VIIRS,l,2.0NRT,312.51,8.75,D
17.89429,97.37103,335.27,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,296.96,13.2,D
17.89483,97.37576,343.65,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,301.15,60.92,D
17.89513,94.96908,353.4,0.39,0.44,2024-04-16,714,N,VIIRS,n,2.0NRT,313.72,10.17,D
17.89919,94.96854,351.97,0.39,0.44,2024-04-16,714,N,VIIRS,n,2.0NRT,308.65,10.17,D
17.90061,97.84374,337.63,0.6,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,300.46,5.77,D
17.90243,97.8429,331.28,0.6,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,300.23,6.86,D
17.91414,97.3335,349.78,0.55,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,299.08,11.63,D
17.91459,97.29579,330.44,0.55,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,298.19,73.15,D
17.91519,97.30096,345.41,0.55,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,301.29,81.91,D
17.91794,97.40863,341.44,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.41,22.17,D
17.91992,97.30026,353.94,0.55,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,303.36,81.91,D
17.92055,99.85303,330.59,0.41,0.6,2024-04-16,714,N,VIIRS,n,2.0NRT,290.31,4.01,D
17.92202,97.09852,331.94,0.54,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,294.57,15.95,D
17.92307,97.10799,332.24,0.54,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,293.25,9.83,D
17.92435,97.50728,342.8,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.44,8.36,D
17.92462,97.29934,341.66,0.55,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,297.58,6.32,D
17.92533,97.51595,341.17,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.96,16.8,D
17.92601,95.85695,335.63,0.45,0.47,2024-04-16,714,N,VIIRS,l,2.0NRT,309.86,4.72,D
17.92912,97.50639,352.15,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,304.15,75.48,D
17.92961,97.51069,335.41,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.03,54.55,D
17.9301,97.51498,344.32,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,305.12,54.55,D
17.93291,97.4123,333.08,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.24,7.3,D
17.93922,97.5094,343.48,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.3,187.38,D
17.93967,97.08672,330.99,0.54,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,297.35,21.59,D
17.94162,97.28024,340.93,0.55,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,298.13,4.61,D
17.94243,97.28259,343.43,0.55,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,298.31,7.05,D
17.94321,97.0761,337.37,0.54,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,295.81,217.15,D
17.94431,97.08581,342.78,0.54,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,293.91,21.59,D
17.94732,94.82745,347.19,0.39,0.44,2024-04-16,714,N,VIIRS,n,2.0NRT,306.1,4.83,D
17.94791,97.0757,335.42,0.54,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,296.84,46.37,D
17.94846,97.08051,347.89,0.54,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,297.61,46.37,D
17.95548,95.88319,344.05,0.45,0.47,2024-04-16,714,N,VIIRS,n,2.0NRT,308.07,4.46,D
17.95979,95.88263,335.51,0.45,0.47,2024-04-16,714,N,VIIRS,l,2.0NRT,308.82,3.04,D
17.96195,97.37203,341.34,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,298.75,8.82,D
17.96227,96.79379,345.17,0.51,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,305.73,11.96,D
17.96249,97.37529,341.08,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,298.77,9.34,D
17.96367,97.59418,350.43,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,301.74,12.06,D
17.96371,97.38564,332.49,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,297.97,30.66,D
17.96416,97.39204,348.77,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,303.06,72.05,D
17.96475,97.39458,341.23,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.79,108.54,D
17.96643,97.59119,337.63,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,301.29,11.01,D
17.96695,97.59598,348.48,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,301.95,11.01,D
17.96847,97.38718,340.2,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.8,114.58,D
17.96849,97.59343,334.63,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,300.3,6.97,D
17.96862,97.34505,336.77,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,298.13,4.99,D
17.96896,97.39161,344.09,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.62,72.05,D
17.96904,97.38979,354.9,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.21,108.54,D
17.96945,95.09924,338.73,0.4,0.44,2024-04-16,714,N,VIIRS,l,2.0NRT,308.75,3.08,D
17.97216,97.37688,350.32,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,302.05,36.52,D
17.97334,97.34415,335.75,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,297.07,4.99,D
17.98705,97.38019,342.19,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.34,30.2,D
17.98999,96.98949,341.39,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,297.76,9.82,D
17.99124,97.37447,343.62,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,304.07,75.59,D
17.99198,94.81661,330.93,0.39,0.44,2024-04-16,714,N,VIIRS,l,2.0NRT,305.88,4.47,D
17.99302,97.56527,335.02,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,300.52,7.29,D
17.99722,97.3845,300.49,0.56,0.52,2024-04-16,714,N,VIIRS,l,2.0NRT,300.97,101.24,D
17.99778,97.38947,341.65,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.81,61.55,D
18.00083,97.08215,341.3,0.54,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,296.36,15.73,D
18.00094,94.8228,339.5,0.39,0.44,2024-04-16,714,N,VIIRS,n,2.0NRT,307.82,3.66,D
18.00495,94.82205,333.71,0.39,0.44,2024-04-16,714,N,VIIRS,l,2.0NRT,305.28,3.66,D
18.00541,94.82574,330.29,0.39,0.44,2024-04-16,714,N,VIIRS,l,2.0NRT,303.53,3.66,D
18.00555,97.08192,332.89,0.54,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,298.07,2.55,D
18.00564,95.52647,340.92,0.43,0.46,2024-04-16,714,N,VIIRS,n,2.0NRT,310.62,6.6,D
18.00733,97.3883,354.81,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.27,20.38,D
18.0079,97.39333,340.99,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.65,20.38,D
18.00986,95.5259,345.98,0.43,0.46,2024-04-16,714,N,VIIRS,n,2.0NRT,310.31,6.6,D
18.02048,98.27493,330.12,0.32,0.55,2024-04-16,714,N,VIIRS,n,2.0NRT,299.89,1.46,D
18.03397,97.0414,342.4,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,301.52,22.57,D
18.03625,97.0385,342.79,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,300.36,23.89,D
18.0389,97.24398,339.01,0.55,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,297.09,6.42,D
18.04184,97.60696,367,0.58,0.52,2024-04-16,714,N,VIIRS,h,2.0NRT,329.93,239.44,D
18.0424,97.61189,344.04,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,300.87,127.74,D
18.04665,97.60598,343.63,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,300.58,12.36,D
18.05517,97.55151,349.19,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,302.7,22.39,D
18.05629,98.05315,331.32,0.62,0.54,2024-04-16,714,N,VIIRS,l,2.0NRT,304.31,5.15,D
18.06027,99.85536,340.66,0.41,0.6,2024-04-16,714,N,VIIRS,n,2.0NRT,298.74,2.2,D
18.06479,97.54992,337.5,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.83,11.2,D
18.06543,97.55549,356.8,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,303.19,23.06,D
18.06943,97.55833,340.38,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.75,5.93,D
18.07027,97.55491,332.44,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.13,5.3,D
18.07753,97.45332,334.87,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.48,15.39,D
18.07802,97.45776,340.88,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.89,24.67,D
18.07821,97.45525,348.88,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.27,39.76,D
18.10045,94.56807,340.97,0.56,0.43,2024-04-16,714,N,VIIRS,n,2.0NRT,303.61,8.47,D
18.11383,98.11494,343.8,0.63,0.54,2024-04-16,714,N,VIIRS,n,2.0NRT,302.1,14.96,D
18.13088,97.62582,339.75,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,301.25,3.52,D
18.13216,94.53173,345.72,0.56,0.43,2024-04-16,714,N,VIIRS,n,2.0NRT,303.69,17.26,D
18.13283,94.53694,339.71,0.56,0.43,2024-04-16,714,N,VIIRS,n,2.0NRT,305.2,17.26,D
18.13545,96.56986,336.44,0.5,0.49,2024-04-16,714,N,VIIRS,l,2.0NRT,307.02,4.52,D
18.13588,97.62639,343.3,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,303.18,12.45,D
18.13695,95.37547,341.24,0.42,0.45,2024-04-16,714,N,VIIRS,l,2.0NRT,312.43,8.83,D
18.13837,95.20616,341.08,0.41,0.45,2024-04-16,714,N,VIIRS,l,2.0NRT,314.3,5.38,D
18.14022,97.36298,340.52,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.97,6.34,D
18.14029,97.4484,333.08,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.45,5.66,D
18.1408,97.62634,341.21,0.58,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,302.01,12.45,D
18.14364,97.35066,339.22,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.39,9.38,D
18.14497,97.44675,350.14,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,303.89,21.43,D
18.14554,97.45168,344.42,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.19,21.43,D
18.14973,97.44573,339.86,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.26,21.43,D
18.1503,97.45076,332.14,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.54,21.43,D
18.1509,97.45594,343.31,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.57,21.51,D
18.1596,99.62537,337.93,0.4,0.6,2024-04-16,714,N,VIIRS,n,2.0NRT,301.11,4.84,D
18.16631,102.3374,337.05,0.59,0.7,2024-04-16,714,N,VIIRS,n,2.0NRT,294.55,5.04,D
18.1705,96.42296,330.79,0.49,0.48,2024-04-16,714,N,VIIRS,l,2.0NRT,303.47,1.44,D
18.17144,100.32097,330.77,0.44,0.62,2024-04-16,714,N,VIIRS,l,2.0NRT,301.44,6.6,D
18.17156,102.33424,345.11,0.59,0.7,2024-04-16,714,N,VIIRS,n,2.0NRT,294.49,12.19,D
18.17242,96.42013,334,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,303.54,2.57,D
18.19065,97.47199,357.49,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,308.25,36.21,D
18.19135,97.47841,341.56,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,300.89,18.61,D
18.19142,97.4688,344.29,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,305.16,26.85,D
18.19218,97.47523,355.61,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,309.23,65.36,D
18.19374,94.51958,346.25,0.56,0.43,2024-04-16,714,N,VIIRS,n,2.0NRT,302.92,15.47,D
18.19443,94.525,344.07,0.56,0.43,2024-04-16,714,N,VIIRS,n,2.0NRT,308.28,61.67,D
18.1954,97.47083,367,0.57,0.52,2024-04-16,714,N,VIIRS,l,2.0NRT,325.96,199.41,D
18.19612,97.4774,341.1,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.54,42.49,D
18.19642,97.43583,335.26,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.45,3.88,D
18.19774,94.51928,344.34,0.56,0.43,2024-04-16,714,N,VIIRS,n,2.0NRT,302.09,15.47,D
18.19899,97.63879,333.17,0.59,0.53,2024-04-16,714,N,VIIRS,l,2.0NRT,303.56,6.62,D
18.19919,97.41694,354.05,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.25,24.53,D
18.1995,97.46372,333.91,0.57,0.52,2024-04-16,714,N,VIIRS,l,2.0NRT,306.25,199.41,D
18.20168,97.64088,337.48,0.59,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,304.27,8.52,D
18.20176,94.51919,330.39,0.56,0.43,2024-04-16,714,N,VIIRS,l,2.0NRT,302.16,3.31,D
18.20385,97.63808,355.07,0.59,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,304.6,14.08,D
18.20492,100.30247,343.84,0.44,0.62,2024-04-16,714,N,VIIRS,n,2.0NRT,299.6,6.18,D
18.20595,97.63514,338.05,0.59,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,303.65,6.38,D
18.20601,95.07536,354.78,0.4,0.44,2024-04-16,714,N,VIIRS,n,2.0NRT,316.09,8.68,D
18.2065,95.07922,344.56,0.4,0.44,2024-04-16,714,N,VIIRS,l,2.0NRT,315.06,8.68,D
18.20651,97.64001,337.63,0.59,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,303.01,6.38,D
18.20719,102.36234,353.39,0.6,0.7,2024-04-16,714,N,VIIRS,n,2.0NRT,294.57,9.32,D
18.20927,102.38552,339.44,0.6,0.7,2024-04-16,714,N,VIIRS,n,2.0NRT,295.12,8.58,D
18.20982,102.39171,345.61,0.6,0.71,2024-04-16,714,N,VIIRS,n,2.0NRT,293.78,12.8,D
18.21567,94.5332,333.82,0.56,0.43,2024-04-16,714,N,VIIRS,n,2.0NRT,300.57,3.4,D
18.22049,97.39005,340.14,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.75,8.9,D
18.22347,96.96037,339.75,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,296.46,3.46,D
18.2263,96.95866,345.05,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,297.34,6.59,D
18.22815,96.95996,332.91,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,295.18,3.46,D
18.22998,97.38809,344.17,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.69,32.65,D
18.23316,96.92272,340.89,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,301.15,17.18,D
18.23622,96.92091,332.12,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,299.41,10.63,D
18.2367,96.92519,342.08,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,301.45,21.69,D
18.24663,97.36374,338.98,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,296.84,7.09,D
18.24761,102.29712,367,0.59,0.7,2024-04-16,714,N,VIIRS,h,2.0NRT,298.03,13.07,D
18.248,96.38519,367,0.49,0.48,2024-04-16,714,N,VIIRS,h,2.0NRT,325.25,90.42,D
18.24848,100.38594,367,0.44,0.63,2024-04-16,714,N,VIIRS,h,2.0NRT,299.18,8.62,D
18.24853,96.38959,335.3,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,304.73,90.42,D
18.24959,96.3985,340.47,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,307.22,9.7,D
18.2499,97.35011,341.05,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.5,8.24,D
18.25015,96.40315,342.3,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,306.2,17.87,D
18.25066,97.39898,351.06,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.68,11.54,D
18.25072,97.35715,340.72,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.7,8.24,D
18.25128,96.41254,330.62,0.49,0.48,2024-04-16,714,N,VIIRS,l,2.0NRT,304.38,2.12,D
18.25194,96.38016,301.48,0.49,0.48,2024-04-16,714,N,VIIRS,l,2.0NRT,311.11,84.04,D
18.25236,102.29256,367,0.59,0.7,2024-04-16,714,N,VIIRS,h,2.0NRT,297.25,13.1,D
18.25247,96.38456,345.47,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,312.62,45.86,D
18.25291,102.29901,332.45,0.59,0.7,2024-04-16,714,N,VIIRS,n,2.0NRT,295.79,13.1,D
18.25418,102.29656,337.84,0.59,0.7,2024-04-16,714,N,VIIRS,n,2.0NRT,296.34,13.07,D
18.25434,100.38558,343.86,0.44,0.63,2024-04-16,714,N,VIIRS,n,2.0NRT,298.14,8.62,D
18.25539,96.35261,341.17,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,310.42,17.19,D
18.25555,97.35702,348.75,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.67,8.24,D
18.25632,97.36362,341.06,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.07,9.36,D
18.25694,96.38388,343.96,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,304.84,45.86,D
18.25755,102.05261,346.03,0.57,0.69,2024-04-16,714,N,VIIRS,n,2.0NRT,295.61,69.26,D
18.25756,96.35139,340.56,0.48,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,305.62,10.57,D
18.25812,96.356,343.44,0.48,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,307.5,16,D
18.25812,102.05904,367,0.57,0.69,2024-04-16,714,N,VIIRS,h,2.0NRT,300.69,69.26,D
18.25951,100.389,355.72,0.45,0.63,2024-04-16,714,N,VIIRS,n,2.0NRT,299.39,5.89,D
18.2606,100.38923,367,0.44,0.63,2024-04-16,714,N,VIIRS,h,2.0NRT,299.9,9.17,D
18.26076,102.29625,342.89,0.59,0.7,2024-04-16,714,N,VIIRS,n,2.0NRT,295.92,10.67,D
18.26258,96.98722,337.66,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,300.11,10,D
18.26356,97.38566,343.79,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.76,9.64,D
18.26382,97.38659,340.74,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.14,11.17,D
18.2648,99.73349,347.36,0.4,0.6,2024-04-16,714,N,VIIRS,n,2.0NRT,300.38,6.23,D
18.26538,100.38872,340.25,0.45,0.63,2024-04-16,714,N,VIIRS,n,2.0NRT,297.4,5.89,D
18.26608,102.29829,367,0.59,0.7,2024-04-16,714,N,VIIRS,h,2.0NRT,297.28,27.43,D
18.26696,96.39152,340.72,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,306.89,21.18,D
18.26735,102.29601,367,0.59,0.7,2024-04-16,714,N,VIIRS,h,2.0NRT,295.89,10.67,D
18.26793,102.30218,334.75,0.59,0.7,2024-04-16,714,N,VIIRS,n,2.0NRT,295.6,22.12,D
18.26898,96.39212,339.18,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,309.85,75.51,D
18.27143,96.39082,340.11,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,305.53,27.3,D
18.272,96.39551,331.46,0.49,0.48,2024-04-16,714,N,VIIRS,l,2.0NRT,304.54,27.3,D
18.27263,97.37972,333,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.03,5.18,D
18.27285,97.38067,334.31,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298,3.73,D
18.27433,96.96574,336.27,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,307.94,55.93,D
18.27609,97.32541,341.82,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.35,8.43,D
18.27768,97.42225,330.38,0.57,0.52,2024-04-16,714,N,VIIRS,l,2.0NRT,301.58,7.59,D
18.27907,96.9659,350.15,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,299.9,55.93,D
18.28198,94.33955,330.81,0.55,0.43,2024-04-16,714,N,VIIRS,n,2.0NRT,300.26,2.78,D
18.28592,94.33909,341.4,0.55,0.43,2024-04-16,714,N,VIIRS,n,2.0NRT,301.58,11.44,D
18.29015,95.0563,348.53,0.4,0.44,2024-04-16,714,N,VIIRS,n,2.0NRT,313.2,12.37,D
18.29152,97.3748,342.53,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.41,27.02,D
18.29197,97.37889,351.25,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,299.86,31.53,D
18.29328,95.11469,340.08,0.41,0.45,2024-04-16,714,N,VIIRS,l,2.0NRT,312.56,6.3,D
18.2933,102.08714,333.72,0.57,0.69,2024-04-16,714,N,VIIRS,n,2.0NRT,288.07,5.16,D
18.29425,95.05575,340.08,0.4,0.44,2024-04-16,714,N,VIIRS,l,2.0NRT,311.7,8.33,D
18.29583,97.36992,340.21,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.11,27.02,D
18.29629,97.37401,354.65,0.57,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,303.39,27.02,D
18.29663,97.03637,342.45,0.54,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,300.71,9.14,D
18.29667,96.95456,354.55,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,304.02,12.75,D
18.29667,97.64779,330.78,0.59,0.53,2024-04-16,714,N,VIIRS,l,2.0NRT,302.68,3.77,D
18.29673,97.37804,367,0.57,0.52,2024-04-16,714,N,VIIRS,h,2.0NRT,298.89,31.53,D
18.29888,97.6482,337.71,0.59,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,302.94,5.47,D
18.29965,97.3606,340.64,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,298.85,19.66,D
18.30014,97.36501,367,0.56,0.52,2024-04-16,714,N,VIIRS,h,2.0NRT,301.97,19.66,D
18.30072,96.94883,351.38,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,301.21,28.59,D
18.30147,97.64643,340.29,0.59,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,303,5.72,D
18.30183,97.12335,356.55,0.54,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,303.76,32.35,D
18.30262,96.40742,340.89,0.49,0.49,2024-04-16,714,N,VIIRS,n,2.0NRT,310.65,56.51,D
18.30367,97.64688,339.53,0.59,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,302.78,4.29,D
18.30491,97.3642,343.1,0.56,0.52,2024-04-16,714,N,VIIRS,n,2.0NRT,297.36,19.66,D
18.30594,96.9531,331.7,0.53,0.5,2024-04-16,714,N,VIIRS,n,2.0NRT,300.17,264.29,D
18.30775,96.37331,351.32,0.49,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,313.57,48.7,D
18.31609,100.48635,345.75,0.45,0.63,2024-04-16,714,N,VIIRS,n,2.0NRT,304.8,58.46,D
18.31654,100.49111,334.44,0.45,0.63,2024-04-16,714,N,VIIRS,n,2.0NRT,296.1,58.46,D
18.31792,97.26479,340.58,0.56,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,304.21,5.57,D
18.32197,97.21576,339.73,0.55,0.51,2024-04-16,714,N,VIIRS,n,2.0NRT,305.72,5.92,D
18.33197,97.65392,339.44,0.59,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,302.57,6.81,D
18.33251,97.65883,337,0.59,0.53,2024-04-16,714,N,VIIRS,n,2.0NRT,302.18,9.08,D
18.33915,104.0843,346.97,0.77,0.77,2024-04-16,714,N,VIIRS,n,2.0NRT,292.79,196.09,D
18.33975,104.09186,294.13,0.77,0.77,2024-04-16,714,N,VIIRS,l,2.0NRT,300.15,196.09,D
18.34035,104.09945,367,0.77,0.78,2024-04-16,714,N,VIIRS,h,2.0NRT,292.14,282.78,D
18.34563,98.11015,341.63,0.63,0.54,2024-04-16,714,N,VIIRS,n,2.0NRT,298.85,11.35,D
18.34628,98.11067,341.86,0.63,0.54,2024-04-16,714,N,VIIRS,n,2.0NRT,299.05,10.48,D
18.34664,102.76133,347.4,0.64,0.72,2024-04-16,714,N,VIIRS,n,2.0NRT,294,9.17,D
18.34694,96.39675,333.34,0.49,0.49,2024-04-16,714,N,VIIRS,n,2.0NRT,305.5,1.07,D
18.35147,96.39648,351.2,0.49,0.49,2024-04-16,714,N,VIIRS,n,2.0NRT,305.71,5.85,D
18.35519,96.28961,342.11,0.48,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,304.62,8.2,D
18.35605,96.28351,347.52,0.48,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,306.85,10.6,D
18.35661,96.28812,340.61,0.48,0.48,2024-04-16,714,N,VIIRS,n,2.0NRT,305.56,13.25,D
18.35742,101.78069,337.01,0.55,0.68,2024-04-16,714,N,VIIRS,n,2.0NRT,288.85,3.06,D
